0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-3.98123e-05	-2.32571e-05	-1.30863e-05	-9.04042e-06	-7.84456e-06	-9.14705e-06	-1.37953e-05	-2.2676e-05	-3.593e-05	-5.2677e-05	-7.11947e-05	-8.94068e-05	-0.000105476	-0.000118302	-0.000127772	-0.000134717	-0.000140588	-0.000146983	-0.00015515	-0.000165623	-0.000178094	-0.000191543	-0.000204585	-0.000215918	-0.000224723	-0.000230896	-0.000235035	-0.000238204	-0.000241556	-0.000245947	-0.000251675	-0.000258415	-0.000265367	-0.000271539	-0.000276078	-0.000278514	-0.000278869	-0.000277583	-0.000275335	-0.000272797	-0.000270432	-0.000268376	-0.000266449	-0.000264248	-0.000261303	-0.000257223	-0.000251795	-0.000245016	-0.000237053	-0.000228173	-0.000218648	-0.000208687	-0.000198399	-0.000187792	-0.000176808	-0.000165363	-0.000153389	-0.000140867	-0.000127832	-0.00011437	-0.000100598	-8.66434e-05	-7.26255e-05	-5.86459e-05	-4.47918e-05	-3.11414e-05	-1.77832e-05	-4.81061e-06	7.77691e-06	2.02879e-05	3.25399e-05	4.43738e-05	5.5692e-05	6.642e-05	7.64963e-05	8.58686e-05	9.44922e-05	0.000102327	0.000109337	0.000115486	0.000120739	0.000125061	0.000128415	0.000130766	0.000132075	0.000132303	0.000131406	0.000129337	0.000126041	0.000121452	0.000115489	0.000108056	9.90262e-05	8.82494e-05	7.55373e-05	6.06671e-05	4.33984e-05	2.35058e-05	8.10561e-07	-2.50598e-05	-5.5026e-05	-8.98189e-05	-0.000130317	-0.000177654	-0.000233302	-0.000299172	-0.000377761	-0.000472361	-0.000587362	-0.000728687	-0.000904445	-0.00112591	-0.00140902	-0.00177678	-0.00226313	-0.00291944	-0.0038257	-0.00511038	-0.00698566	-0.00980891	-0.0141788	-0.0210267	-0.0313557	-0.0434251	-0.0329888	0.190476	1.80952	
-5.44229e-05	-1.09391e-05	7.94035e-06	4.6182e-06	-1.30079e-05	-4.13553e-05	-7.85383e-05	-0.000122987	-0.000172681	-0.000225042	-0.000277296	-0.000327049	-0.00037281	-0.000414262	-0.00045221	-0.000488213	-0.000524035	-0.000561061	-0.000599875	-0.000640093	-0.00068051	-0.000719491	-0.000755494	-0.00078753	-0.000815436	-0.000839865	-0.000862005	-0.000883147	-0.000904233	-0.000925557	-0.000946692	-0.000966661	-0.00098428	-0.000998531	-0.00100885	-0.00101525	-0.00101822	-0.00101852	-0.00101688	-0.0010138	-0.00100938	-0.00100334	-0.000995194	-0.000984365	-0.000970394	-0.000953042	-0.000932322	-0.000908453	-0.000881767	-0.000852602	-0.000821229	-0.000787805	-0.000752385	-0.000714959	-0.000675506	-0.000634042	-0.000590652	-0.000545499	-0.00049881	-0.000450859	-0.000401935	-0.000352325	-0.000302299	-0.000252119	-0.000202041	-0.000152337	-0.000103312	-5.52979e-05	-8.59294e-06	3.69333e-05	8.17148e-05	0.000125193	0.000167027	0.000206939	0.000244693	0.000280086	0.000312932	0.000343059	0.000370303	0.000394507	0.000415517	0.000433183	0.000447355	0.000457884	0.000464619	0.000467398	0.000466052	0.000460388	0.00045019	0.000435203	0.000415126	0.000389591	0.000358152	0.000320262	0.000275255	0.000222339	0.0001606	8.90437e-05	6.65279e-06	-8.76592e-05	-0.000196353	-0.000321995	-0.000467678	-0.000637277	-0.000835708	-0.00106925	-0.00134601	-0.00167646	-0.00207434	-0.0025578	-0.00315104	-0.00388674	-0.00480945	-0.0059806	-0.00748595	-0.00944634	-0.0120335	-0.0154916	-0.0201631	-0.0265017	-0.0350052	-0.0458014	-0.0568625	-0.0566699	0.00678658	0.339618	1.66038	
-5.74195e-05	8.1199e-06	2.59533e-05	3.20657e-06	-4.72911e-05	-0.000117861	-0.000202989	-0.000298015	-0.000398569	-0.000500616	-0.000600838	-0.000697052	-0.00078844	-0.000875471	-0.000959506	-0.00104221	-0.00112494	-0.00120826	-0.00129175	-0.00137414	-0.00145368	-0.00152871	-0.00159812	-0.00166165	-0.00171987	-0.00177395	-0.00182514	-0.00187437	-0.00192192	-0.00196731	-0.00200949	-0.00204722	-0.00207938	-0.00210535	-0.00212508	-0.00213903	-0.00214792	-0.00215244	-0.00215304	-0.00214977	-0.0021423	-0.00213006	-0.00211242	-0.00208888	-0.00205917	-0.00202329	-0.00198145	-0.00193399	-0.00188126	-0.00182356	-0.00176108	-0.00169392	-0.00162213	-0.00154577	-0.00146495	-0.00137989	-0.00129088	-0.00119832	-0.00110265	-0.00100435	-0.000903905	-0.000801801	-0.00069852	-0.000594549	-0.000490399	-0.000386614	-0.000283788	-0.000182552	-8.35452e-05	1.26236e-05	0.000106645	0.000198301	0.000286914	0.000371876	0.000452671	0.000528842	0.000599967	0.000665653	0.00072552	0.000779206	0.00082636	0.000866639	0.000899704	0.000925217	0.000942834	0.000952194	0.000952914	0.000944571	0.00092669	0.000898727	0.000860038	0.000809863	0.000747284	0.000671191	0.000580245	0.00047284	0.000347084	0.000200822	3.17355e-05	-0.000162332	-0.000385458	-0.000642549	-0.000939585	-0.00128396	-0.0016849	-0.00215403	-0.00270612	-0.00335996	-0.00413972	-0.00507663	-0.0062113	-0.00759688	-0.0093032	-0.0114223	-0.0140753	-0.0174208	-0.0216623	-0.0270497	-0.0338571	-0.0422883	-0.0521681	-0.0620008	-0.0660804	-0.0452188	0.0646273	0.444174	1.55583	
-4.66394e-05	2.6103e-05	2.87145e-05	-2.65155e-05	-0.000122376	-0.000246942	-0.000390994	-0.000546964	-0.00070858	-0.000870932	-0.00103067	-0.0011861	-0.00133701	-0.00148422	-0.001629	-0.00177242	-0.00191483	-0.0020557	-0.0021937	-0.00232708	-0.00245415	-0.00257377	-0.00268563	-0.0027902	-0.0028885	-0.00298164	-0.00307043	-0.00315503	-0.00323489	-0.00330898	-0.00337604	-0.00343502	-0.00348528	-0.00352676	-0.00355982	-0.00358508	-0.00360311	-0.00361422	-0.00361837	-0.00361514	-0.00360393	-0.00358409	-0.00355509	-0.00351664	-0.00346871	-0.00341147	-0.0033452	-0.00327022	-0.00318677	-0.00309504	-0.00299513	-0.00288715	-0.0027712	-0.00264751	-0.00251638	-0.00237826	-0.00223366	-0.00208319	-0.0019275	-0.00176728	-0.0016032	-0.001436	-0.0012664	-0.00109517	-0.000923137	-0.000751169	-0.000580186	-0.000411148	-0.000245031	-8.28076e-05	7.44367e-05	0.000228178	0.00037733	0.000520899	0.000658027	0.000787931	0.000909878	0.00102317	0.00112714	0.00122114	0.00130455	0.00137677	0.00143719	0.00148522	0.00152024	0.00154162	0.00154869	0.00154071	0.00151689	0.00147629	0.00141786	0.00134034	0.00124227	0.00112186	0.00097701	0.000805174	0.000603349	0.000368044	9.53769e-05	-0.000218421	-0.000578491	-0.000992227	-0.0014686	-0.00201853	-0.0026555	-0.00339626	-0.00426169	-0.005278	-0.00647817	-0.00790386	-0.00960783	-0.0116569	-0.0141354	-0.0171492	-0.020829	-0.0253308	-0.0308288	-0.0374879	-0.0453852	-0.0543081	-0.0632429	-0.0690639	-0.0630667	-0.0214749	0.120584	0.519522	1.48048	
-2.45792e-05	3.5943e-05	7.32705e-06	-9.30566e-05	-0.000244668	-0.000431885	-0.000642409	-0.000866525	-0.00109682	-0.00132811	-0.0015573	-0.00178308	-0.00200538	-0.00222471	-0.00244154	-0.00265577	-0.00286659	-0.0030725	-0.00327171	-0.00346257	-0.003644	-0.00381568	-0.00397802	-0.00413188	-0.00427816	-0.00441742	-0.00454964	-0.00467416	-0.00478993	-0.00489577	-0.00499073	-0.00507426	-0.00514632	-0.00520724	-0.00525749	-0.00529747	-0.0053273	-0.00534678	-0.00535538	-0.00535246	-0.00533734	-0.00530952	-0.00526869	-0.0052148	-0.00514795	-0.00506832	-0.00497613	-0.00487152	-0.0047546	-0.00462545	-0.00448415	-0.00433086	-0.00416586	-0.00398953	-0.00380239	-0.00360508	-0.00339832	-0.00318287	-0.00295959	-0.00272933	-0.00249302	-0.00225162	-0.00200617	-0.00175775	-0.00150752	-0.0012567	-0.00100656	-0.000758409	-0.000513588	-0.000273476	-3.94653e-05	0.000187744	0.000408939	0.000622587	0.000827446	0.00102235	0.00120619	0.0013779	0.00153647	0.0016809	0.00181025	0.00192358	0.00201996	0.00209847	0.00215816	0.00219808	0.00221718	0.00221438	0.00218846	0.00213808	0.00206169	0.00195753	0.0018235	0.00165716	0.00145556	0.00121525	0.000932122	0.000601379	0.000217563	-0.000225574	-0.000732956	-0.00131465	-0.00198221	-0.0027496	-0.00363383	-0.00465574	-0.00584094	-0.00722098	-0.00883477	-0.0107303	-0.0129666	-0.015616	-0.0187659	-0.0225201	-0.0269965	-0.0323192	-0.0385945	-0.0458557	-0.0539354	-0.0621801	-0.0688013	-0.0693554	-0.0530349	0.00671106	0.171022	0.575975	1.42403	
3.99087e-06	3.20366e-05	-4.33277e-05	-0.000200137	-0.000415725	-0.000671869	-0.000954287	-0.00125211	-0.00155752	-0.00186542	-0.00217289	-0.00247854	-0.00278178	-0.00308213	-0.00337876	-0.00367029	-0.0039549	-0.00423066	-0.00449589	-0.00474958	-0.00499145	-0.00522187	-0.00544158	-0.00565124	-0.00585114	-0.00604099	-0.00622	-0.00638704	-0.006541	-0.00668107	-0.00680686	-0.00691841	-0.00701603	-0.00710012	-0.00717087	-0.0072282	-0.0072717	-0.00730073	-0.00731455	-0.00731248	-0.00729402	-0.00725889	-0.007207	-0.00713837	-0.00705308	-0.00695119	-0.0068327	-0.00669761	-0.00654589	-0.00637757	-0.0061928	-0.00599186	-0.00577518	-0.00554332	-0.00529696	-0.00503688	-0.00476395	-0.00447908	-0.00418328	-0.00387762	-0.00356327	-0.00324145	-0.00291353	-0.00258091	-0.00224509	-0.00190765	-0.00157019	-0.00123439	-0.000901926	-0.000574526	-0.000253989	5.74859e-05	0.000360388	0.000653781	0.000936085	0.00120571	0.00146111	0.00170084	0.00192348	0.00212766	0.00231204	0.00247531	0.00261616	0.00273329	0.00282537	0.00289105	0.0029289	0.0029374	0.00291493	0.00285965	0.00276955	0.00264228	0.00247516	0.00226506	0.0020083	0.00170052	0.00133662	0.000910601	0.000415542	-0.000156264	-0.000811384	-0.00156096	-0.00241845	-0.00340009	-0.00452543	-0.00581807	-0.00730656	-0.00902542	-0.0110163	-0.0133294	-0.0160247	-0.0191728	-0.0228552	-0.0271618	-0.0321841	-0.0379976	-0.0446239	-0.051951	-0.0595674	-0.0664152	-0.0700524	-0.0650268	-0.0391333	0.0355381	0.215737	0.6197	1.3803	
3.45011e-05	1.13978e-05	-0.000124307	-0.000347026	-0.000633144	-0.000963207	-0.00132216	-0.00169885	-0.00208554	-0.00247718	-0.00287061	-0.00326374	-0.00365481	-0.00404195	-0.00442294	-0.00479538	-0.005157	-0.00550599	-0.0058413	-0.00616268	-0.00647048	-0.00676531	-0.00704765	-0.00731748	-0.00757427	-0.007817	-0.00804447	-0.00825561	-0.00844971	-0.00862656	-0.00878632	-0.00892935	-0.00905598	-0.00916626	-0.00925991	-0.00933634	-0.00939473	-0.00943426	-0.00945423	-0.00945414	-0.0094337	-0.0093928	-0.00933139	-0.00924944	-0.00914683	-0.00902341	-0.008879	-0.00871343	-0.00852663	-0.0083187	-0.00808986	-0.00784052	-0.00757124	-0.0072827	-0.00697569	-0.00665107	-0.00630981	-0.00595298	-0.00558175	-0.00519741	-0.00480136	-0.00439514	-0.00398041	-0.00355889	-0.00313243	-0.00270292	-0.00227233	-0.00184266	-0.00141596	-0.000994308	-0.000579871	-0.00017503	0.000217439	0.000598816	0.000966837	0.00131949	0.00165484	0.00197102	0.0022662	0.00253857	0.0027864	0.00300794	0.00320147	0.00336528	0.00349762	0.0035967	0.00366068	0.00368759	0.00367534	0.00362163	0.00352393	0.00337938	0.00318472	0.00293618	0.0026294	0.0022593	0.00181991	0.00130429	0.000704381	1.12161e-05	-0.000783932	-0.00169217	-0.00272819	-0.00390964	-0.00525749	-0.00679673	-0.00855708	-0.0105738	-0.0128886	-0.0155504	-0.0186157	-0.0221485	-0.0262184	-0.0308948	-0.0362356	-0.0422617	-0.0489069	-0.0559189	-0.0626626	-0.0677274	-0.0681264	-0.0576141	-0.0230599	0.0633857	0.255238	0.654445	1.34556	
6.44801e-05	-2.56447e-05	-0.000232936	-0.000529522	-0.000891916	-0.00130073	-0.00174111	-0.00220219	-0.00267633	-0.00315818	-0.00364378	-0.00412976	-0.00461288	-0.00508983	-0.00555737	-0.00601263	-0.00645348	-0.00687868	-0.00728792	-0.00768146	-0.0080598	-0.0084232	-0.00877142	-0.00910365	-0.00941867	-0.00971517	-0.00999207	-0.0102488	-0.0104852	-0.0107016	-0.0108984	-0.011076	-0.0112343	-0.0113729	-0.0114909	-0.0115875	-0.0116618	-0.0117129	-0.0117405	-0.0117441	-0.0117236	-0.011679	-0.01161	-0.0115164	-0.0113979	-0.011254	-0.0110844	-0.0108891	-0.0106678	-0.0104208	-0.0101483	-0.00985097	-0.00952931	-0.00918408	-0.00881611	-0.00842636	-0.00801588	-0.00758589	-0.00713773	-0.00667293	-0.00619314	-0.00570019	-0.005196	-0.00468263	-0.00416222	-0.00363699	-0.00310924	-0.00258132	-0.00205565	-0.00153469	-0.001021	-0.000517328	-2.66781e-05	0.000449194	0.000909674	0.00135233	0.00177479	0.00217474	0.00254991	0.00289806	0.003217	0.00350455	0.00375855	0.00397684	0.00415723	0.00429749	0.00439533	0.00444832	0.00445392	0.00440936	0.00431161	0.00415731	0.00394268	0.00366341	0.00331457	0.00289047	0.00238453	0.00178913	0.00109547	0.000293504	-0.000628243	-0.0016792	-0.00287512	-0.00423421	-0.00577782	-0.00753108	-0.00952336	-0.0117889	-0.0143672	-0.0173033	-0.0206477	-0.0244546	-0.0287781	-0.0336645	-0.0391362	-0.0451595	-0.0515853	-0.0580333	-0.063672	-0.0667915	-0.0639578	-0.0483047	-0.0060506	0.0899795	0.290311	0.682643	1.31736	
9.43498e-05	-7.57205e-05	-0.000363891	-0.000741474	-0.00118598	-0.00167902	-0.00220651	-0.00275794	-0.00332546	-0.00390293	-0.00448509	-0.00506707	-0.00564418	-0.00621208	-0.0067671	-0.00730653	-0.00782876	-0.00833322	-0.00882	-0.00928941	-0.0097415	-0.0101758	-0.0105912	-0.0109864	-0.0113599	-0.0117106	-0.012038	-0.0123421	-0.0126232	-0.0128819	-0.0131185	-0.0133329	-0.0135246	-0.0136926	-0.013836	-0.0139537	-0.014045	-0.0141093	-0.0141463	-0.0141558	-0.0141376	-0.0140914	-0.0140168	-0.0139132	-0.0137802	-0.0136171	-0.0134237	-0.0131997	-0.0129452	-0.0126603	-0.0123454	-0.0120011	-0.0116279	-0.0112266	-0.010798	-0.0103433	-0.00986346	-0.00935998	-0.00883436	-0.00828834	-0.00772384	-0.00714292	-0.0065478	-0.00594079	-0.00532434	-0.00470098	-0.00407335	-0.00344416	-0.00281617	-0.00219225	-0.00157531	-0.000968391	-0.000374738	0.000201629	0.000760393	0.00129899	0.00181468	0.00230473	0.00276641	0.00319706	0.00359402	0.00395466	0.00427637	0.00455654	0.00479252	0.00498165	0.00512116	0.0052082	0.00523976	0.00521262	0.0051233	0.00496798	0.00474241	0.00444185	0.0040609	0.00359343	0.00303244	0.00236989	0.00159653	0.000701633	-0.000327984	-0.00150151	-0.00283425	-0.00434417	-0.00605219	-0.00798254	-0.0101631	-0.0126257	-0.0154062	-0.0185443	-0.0220826	-0.0260639	-0.0305261	-0.0354916	-0.0409482	-0.0468115	-0.0528564	-0.0585891	-0.0630075	-0.064148	-0.0582122	-0.0378458	0.0113091	0.115175	0.321638	0.705936	1.29406	
